id,sku,name,categoryId,description,tags,isSerialized,isLotManaged,shelfLifeDays,hazardousMaterial,isActive,createdAt
,TEC-COM-0942,"Heavy Duty USB Hub 0942",Computers & Laptops,"TechPro heavy duty usb hub for professional use","usb-hub,computers-&-laptops",false,false,,false,true,
,COR-SMA-0943,"Heavy Duty Power Bank 0943",Smartphones,"CoreTech heavy duty power bank for professional use","power-bank,smartphones",false,false,,false,true,
,COR-AUD-0944,"Eco-friendly Mixer 0944",Audio & Video,"CoreTech eco-friendly mixer for professional use","mixer,audio-&-video",false,false,,false,true,
,PRI-NET-0945,"Compact Router 0945",Networking,"PrimeParts compact router for professional use","router,networking",false,false,,false,true,
,PRI-OFF-0946,"Professional Pen Set 0946",Office Supplies,"PrimeParts professional pen set for professional use","pen-set,office-supplies",false,false,,false,true,
,MAX-PRI-0947,"Compact Printer Paper 0947",Printers & Ink,"MaxValue compact printer paper for professional use","printer-paper,printers-&-ink",false,false,,false,true,
,PRI-FUR-0948,"Digital Filing Cabinet 0948",Furniture,"PrimeParts digital filing cabinet for professional use","filing-cabinet,furniture",false,false,,false,true,
,UNI-CLO-0949,"Compact Polo Shirt 0949",Clothing & Apparel,"UniSupply compact polo shirt for professional use","polo-shirt,clothing-&-apparel",false,false,,false,true,
,GLO-MEN-0950,"Ultra Men Trousers 0950",Men's Clothing,"GlobalMart ultra men trousers for professional use","men-trousers,men's-clothing",false,false,,false,true,
,ELI-WOM-0951,"Professional Women Coat 0951",Women's Clothing,"EliteBrand professional women coat for professional use","women-coat,women's-clothing",false,false,,false,true,
,MAX-FOO-0952,"Compact Flour Bag 0952",Food & Beverages,"MaxValue compact flour bag for professional use","flour-bag,food-&-beverages",false,true,254,false,true,
,TEC-BEV-0953,"Premium Mineral Water 0953",Beverages,"TechPro premium mineral water for professional use","mineral-water,beverages",false,true,375,false,true,
,SMA-SNA-0954,"Smart Granola Bar 0954",Snacks,"SmartChoice smart granola bar for professional use","granola-bar,snacks",false,true,73,false,true,
,PRO-TOO-0955,"Premium Wrench 0955",Tools & Hardware,"ProMax premium wrench for professional use","wrench,tools-&-hardware",false,false,,false,true,
,SMA-POW-0956,"High-performance Jigsaw 0956",Power Tools,"SmartChoice high-performance jigsaw for professional use","jigsaw,power-tools",false,false,,false,true,
,UNI-SAF-0957,"Portable Hi-Vis Vest 0957",Safety Equipment,"UniSupply portable hi-vis vest for professional use","hi-vis-vest,safety-equipment",false,false,,false,true,
,PRO-MED-0958,"Industrial Thermometer 0958",Medical Supplies,"ProMax industrial thermometer for professional use","thermometer,medical-supplies",false,true,576,false,true,
,COR-CLE-0959,"Heavy Duty Glass Cleaner 0959",Cleaning Products,"CoreTech heavy duty glass cleaner for professional use","glass-cleaner,cleaning-products",false,false,,true,true,
,QUI-AUT-0960,"Industrial Tyre Gauge 0960",Automotive,"QuickSupply industrial tyre gauge for professional use","tyre-gauge,automotive",false,false,,true,true,
,SMA-ELE-0961,"High-performance Sensor 0961",Electronics,"SmartChoice high-performance sensor for professional use","sensor,electronics",false,false,,false,true,
,TEC-COM-0962,"Premium Desktop PC 0962",Computers & Laptops,"TechPro premium desktop pc for professional use","desktop-pc,computers-&-laptops",false,false,,false,true,
,TEC-SMA-0963,"High-performance Case 0963",Smartphones,"TechPro high-performance case for professional use","case,smartphones",false,false,,false,true,
,PRI-AUD-0964,"High-performance Webcam 0964",Audio & Video,"PrimeParts high-performance webcam for professional use","webcam,audio-&-video",false,false,,false,true,
,SMA-NET-0965,"Premium SFP Module 0965",Networking,"SmartChoice premium sfp module for professional use","sfp-module,networking",false,false,,false,true,
,UNI-OFF-0966,"Advanced Scissors 0966",Office Supplies,"UniSupply advanced scissors for professional use","scissors,office-supplies",false,false,,false,true,
,COR-PRI-0967,"Standard Fuser Kit 0967",Printers & Ink,"CoreTech standard fuser kit for professional use","fuser-kit,printers-&-ink",false,false,,false,true,
,COR-FUR-0968,"Standard Whiteboard 0968",Furniture,"CoreTech standard whiteboard for professional use","whiteboard,furniture",false,false,,false,true,
,UNI-CLO-0969,"Smart T-Shirt 0969",Clothing & Apparel,"UniSupply smart t-shirt for professional use","t-shirt,clothing-&-apparel",false,false,,false,true,
,COR-MEN-0970,"Heavy Duty Men Suit 0970",Men's Clothing,"CoreTech heavy duty men suit for professional use","men-suit,men's-clothing",false,false,,false,true,
,COR-WOM-0971,"Ultra Women Skirt 0971",Women's Clothing,"CoreTech ultra women skirt for professional use","women-skirt,women's-clothing",false,false,,false,true,
,PRO-FOO-0972,"Advanced Cereal Box 0972",Food & Beverages,"ProMax advanced cereal box for professional use","cereal-box,food-&-beverages",false,true,550,false,true,
,PRO-BEV-0973,"High-performance Energy Drink 0973",Beverages,"ProMax high-performance energy drink for professional use","energy-drink,beverages",false,true,366,false,true,
,PRO-SNA-0974,"Heavy Duty Popcorn 0974",Snacks,"ProMax heavy duty popcorn for professional use","popcorn,snacks",false,true,240,false,true,
,TEC-TOO-0975,"Advanced Utility Knife 0975",Tools & Hardware,"TechPro advanced utility knife for professional use","utility-knife,tools-&-hardware",false,false,,false,true,
,COR-POW-0976,"Eco-friendly Air Compressor 0976",Power Tools,"CoreTech eco-friendly air compressor for professional use","air-compressor,power-tools",false,false,,false,true,
,UNI-SAF-0977,"Compact Safety Helmet 0977",Safety Equipment,"UniSupply compact safety helmet for professional use","safety-helmet,safety-equipment",false,false,,false,true,
,GLO-MED-0978,"Standard Face Mask 0978",Medical Supplies,"GlobalMart standard face mask for professional use","face-mask,medical-supplies",false,true,73,false,true,
,ELI-CLE-0979,"Compact Mop Set 0979",Cleaning Products,"EliteBrand compact mop set for professional use","mop-set,cleaning-products",false,false,,true,true,
,PRO-AUT-0980,"Standard Brake Pads 0980",Automotive,"ProMax standard brake pads for professional use","brake-pads,automotive",false,false,,true,true,
,UNI-ELE-0981,"Ultra Cable 0981",Electronics,"UniSupply ultra cable for professional use","cable,electronics",false,false,,false,true,
,MAX-COM-0982,"Multi-purpose USB Hub 0982",Computers & Laptops,"MaxValue multi-purpose usb hub for professional use","usb-hub,computers-&-laptops",false,false,,false,true,
,ELI-SMA-0983,"Portable Power Bank 0983",Smartphones,"EliteBrand portable power bank for professional use","power-bank,smartphones",false,false,,false,true,
,PRI-AUD-0984,"Wireless Mixer 0984",Audio & Video,"PrimeParts wireless mixer for professional use","mixer,audio-&-video",false,false,,false,true,
,ELI-NET-0985,"Ultra Router 0985",Networking,"EliteBrand ultra router for professional use","router,networking",false,false,,false,true,
,ELI-OFF-0986,"Smart Pen Set 0986",Office Supplies,"EliteBrand smart pen set for professional use","pen-set,office-supplies",false,false,,false,true,
,QUI-PRI-0987,"Smart Printer Paper 0987",Printers & Ink,"QuickSupply smart printer paper for professional use","printer-paper,printers-&-ink",false,false,,false,true,
,PRI-FUR-0988,"Standard Filing Cabinet 0988",Furniture,"PrimeParts standard filing cabinet for professional use","filing-cabinet,furniture",false,false,,false,true,
,SMA-CLO-0989,"Eco-friendly Polo Shirt 0989",Clothing & Apparel,"SmartChoice eco-friendly polo shirt for professional use","polo-shirt,clothing-&-apparel",false,false,,false,true,
,MAX-MEN-0990,"Digital Men Trousers 0990",Men's Clothing,"MaxValue digital men trousers for professional use","men-trousers,men's-clothing",false,false,,false,true,
,GLO-WOM-0991,"Professional Women Coat 0991",Women's Clothing,"GlobalMart professional women coat for professional use","women-coat,women's-clothing",false,false,,false,true,
,GLO-FOO-0992,"Professional Flour Bag 0992",Food & Beverages,"GlobalMart professional flour bag for professional use","flour-bag,food-&-beverages",false,true,449,false,true,
,GLO-BEV-0993,"Wireless Mineral Water 0993",Beverages,"GlobalMart wireless mineral water for professional use","mineral-water,beverages",false,true,241,false,true,
,PRO-SNA-0994,"Heavy Duty Granola Bar 0994",Snacks,"ProMax heavy duty granola bar for professional use","granola-bar,snacks",false,true,274,false,true,
,SMA-TOO-0995,"High-performance Wrench 0995",Tools & Hardware,"SmartChoice high-performance wrench for professional use","wrench,tools-&-hardware",false,false,,false,true,
,PRI-POW-0996,"Heavy Duty Jigsaw 0996",Power Tools,"PrimeParts heavy duty jigsaw for professional use","jigsaw,power-tools",false,false,,false,true,
,UNI-SAF-0997,"Multi-purpose Hi-Vis Vest 0997",Safety Equipment,"UniSupply multi-purpose hi-vis vest for professional use","hi-vis-vest,safety-equipment",false,false,,false,true,
,TEC-MED-0998,"Advanced Thermometer 0998",Medical Supplies,"TechPro advanced thermometer for professional use","thermometer,medical-supplies",false,true,324,false,true,
,SMA-CLE-0999,"Multi-purpose Glass Cleaner 0999",Cleaning Products,"SmartChoice multi-purpose glass cleaner for professional use","glass-cleaner,cleaning-products",false,false,,true,true,
,UNI-AUT-1000,"Standard Tyre Gauge 1000",Automotive,"UniSupply standard tyre gauge for professional use","tyre-gauge,automotive",false,false,,true,true,
